,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location,spam,hashtags,sentiment_score,sentiment,datetime,seconds,tokens,keywords,labels,score_fire,score_emergency,score_crime
1934,mbdata,20140123192142,brain448,rt @kronosstar the two fresh fire units have arrived and are relieving the original responders.  #kronosstar #dancingdolphinfire #afdheroes,,,,0,"['#KronosStar', '#DancingDolphinFire', '#AFDHeroes']",0.3375,1,2014-01-23 19:21:42,69702.0,"['rt', '@', 'kronosstar', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders', '.', '#', 'kronosstar', '#', 'dancingdolphinfire', '#', 'afdheroes']","['kronosstar', 'two', 'fresh', 'fire', 'units', 'arrived', 'relieving', 'original', 'responders', 'kronosstar', 'dancingdolphinfire', 'afdheroes']",['fire'],33.33333333333333,0.0,0.0
1935,mbdata,20140123192152,KronosQuoth,nothing in the world is more common than unsuccessful people with talent.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.1,1,2014-01-23 19:21:52,69712.0,"['nothing', 'in', 'the', 'world', 'is', 'more', 'common', 'than', 'unsuccessful', 'people', 'with', 'talent', '.', '#', 'pokrally', '#', 'hi']","['nothing', 'world', 'common', 'unsuccessful', 'people', 'talent', 'pokrally']",[],0.0,0.0,0.0
1936,mbdata,20140123192152,KronosQuoth,"if you don't value your time, neither will others. stop giving away your time and talents- start charging for it.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 19:21:52,69712.0,"['if', 'you', 'do', ""n't"", 'value', 'your', 'time', ',', 'neither', 'will', 'others', '.', 'stop', 'giving', 'away', 'your', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it', '.', '#', 'pokrally', '#', 'hi']","['value', 'time', 'neither', 'others', 'stop', 'giving', 'away', 'time', 'talents-', 'start', 'charging', 'pokrally']",[],0.0,0.0,0.0
1937,mbdata,20140123192152,KronosQuoth,what seems to us as bitter trials are often blessings in disguise. #pokrally #hi,,,,1,"['#POKRally', '#HI']",-0.1,0,2014-01-23 19:21:52,69712.0,"['what', 'seems', 'to', 'us', 'as', 'bitter', 'trials', 'are', 'often', 'blessings', 'in', 'disguise', '.', '#', 'pokrally', '#', 'hi']","['seems', 'us', 'bitter', 'trials', 'often', 'blessings', 'disguise', 'pokrally']",[],0.0,0.0,0.0
1938,mbdata,20140123192200,BlueVelvet,rt @abilapost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #afd #heroes #abilapost,,,,0,"['#AFD', '#heroes', '#AbilaPost']",0.2,1,2014-01-23 19:22:00,69720.0,"['rt', '@', 'abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'weary', 'early', 'arrivals', '#', 'afd', '#', 'heroes', '#', 'abilapost']","['abilapost', '2', 'fire', 'trucks', 'arrived', 'fresh', 'fire', 'figthers', 'replace', 'weary', 'early', 'arrivals', 'afd', 'heroes', 'abilapost']",['fire'],33.33333333333333,0.0,0.0
1939,mbdata,20140123192200,jgrobannne,rt @greycatcollectibles some of these guys are looking really beat,,,,1,[],0.2,1,2014-01-23 19:22:00,69720.0,"['rt', '@', 'greycatcollectibles', 'some', 'of', 'these', 'guys', 'are', 'looking', 'really', 'beat']","['greycatcollectibles', 'guys', 'looking', 'really', 'beat']",[],0.0,0.0,0.0
1940,mbdata,20140123192200,AbilaFireDept,abila fire department announces expansion of evacuation area #afd,,,,0,['#AFD'],0.0,1,2014-01-23 19:22:00,69720.0,"['abila', 'fire', 'department', 'announces', 'expansion', 'of', 'evacuation', 'area', '#', 'afd']","['abila', 'fire', 'department', 'announces', 'expansion', 'evacuation', 'area', 'afd']","['emergency', 'fire']",33.33333333333333,22.5,0.0
1941,mbdata,20140123192200,dangermice,they are announcing more evacuations not sure if i'll be able to keep seeing anything,36.059,24.894,,0,[],0.25,1,2014-01-23 19:22:00,69720.0,"['they', 'are', 'announcing', 'more', 'evacuations', 'not', 'sure', 'if', 'i', ""'ll"", 'be', 'able', 'to', 'keep', 'seeing', 'anything']","['announcing', 'evacuations', 'sure', ""'ll"", 'able', 'keep', 'seeing', 'anything']","['emergency', 'fire']",16.666666666666664,22.5,0.0
1942,mbdata,20140123192200,trapanitweets,omg!!!!!!! some derp in a?balck?van just?hit a guy on a bike!!!!!,36.054,24.901,,1,[],0.0,1,2014-01-23 19:22:00,69720.0,"['omg', '!', '!', '!', '!', '!', '!', '!', 'some', 'derp', 'in', 'a', '?', 'balck', '?', 'van', 'just', '?', 'hit', 'a', 'guy', 'on', 'a', 'bike', '!', '!', '!', '!', '!']","['omg', 'derp', 'balck', 'van', 'hit', 'guy', 'bike']",[],0.0,0.0,0.0
1943,mbdata,20140123192200,jsmith,omg! a van just hit a guy on a bike.,,,,1,[],0.0,1,2014-01-23 19:22:00,69720.0,"['omg', '!', 'a', 'van', 'just', 'hit', 'a', 'guy', 'on', 'a', 'bike', '.']","['omg', 'van', 'hit', 'guy', 'bike']",[],0.0,0.0,0.0
1944,ccdata,20140123192200,,all units broadcast-felony hit & run-black van/partial plate #l829,,,ALL UNITS,0,['#L829'],0.0,1,2014-01-23 19:22:00,69720.0,"['all', 'units', 'broadcast-felony', 'hit', '&', 'run-black', 'van/partial', 'plate', '#', 'l829']","['units', 'broadcast-felony', 'hit', '&', 'run-black', 'van/partial', 'plate', 'l829']",['crime'],0.0,0.0,30.0
1945,mbdata,20140123192201,microBanana,rt @kronosstar a bicyclist has been hit on the 500 block of schaber.  #kronosstar,,,,1,['#KronosStar'],0.0,1,2014-01-23 19:22:01,69721.0,"['rt', '@', 'kronosstar', 'a', 'bicyclist', 'has', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', '.', '#', 'kronosstar']","['kronosstar', 'bicyclist', 'hit', '500', 'block', 'schaber', 'kronosstar']",[],0.0,0.0,0.0
1946,mbdata,20140123192201,vonneka,rt @kronosstar a bicyclist has been hit on the 500 block of schaber.  #kronosstar,,,,1,['#KronosStar'],0.0,1,2014-01-23 19:22:01,69721.0,"['rt', '@', 'kronosstar', 'a', 'bicyclist', 'has', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', '.', '#', 'kronosstar']","['kronosstar', 'bicyclist', 'hit', '500', 'block', 'schaber', 'kronosstar']",[],0.0,0.0,0.0
1947,mbdata,20140123192201,joyce101,rt @abilapolicedepartment abila police department reports a bicyclist has been struck on the 500 block of schaber between eira and edessis #apd,,,,1,['#APD'],0.0,1,2014-01-23 19:22:01,69721.0,"['rt', '@', 'abilapolicedepartment', 'abila', 'police', 'department', 'reports', 'a', 'bicyclist', 'has', 'been', 'struck', 'on', 'the', '500', 'block', 'of', 'schaber', 'between', 'eira', 'and', 'edessis', '#', 'apd']","['abilapolicedepartment', 'abila', 'police', 'department', 'reports', 'bicyclist', 'struck', '500', 'block', 'schaber', 'eira', 'edessis', 'apd']",['crime'],0.0,0.0,89.99999999999999
1948,mbdata,20140123192222,KronosQuoth,"happiness is a butterfly, which when pursued, is always beyond your grasp. #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.7,1,2014-01-23 19:22:22,69742.0,"['happiness', 'is', 'a', 'butterfly', ',', 'which', 'when', 'pursued', ',', 'is', 'always', 'beyond', 'your', 'grasp', '.', '#', 'pokrally', '#', 'hi']","['happiness', 'butterfly', 'pursued', 'always', 'beyond', 'grasp', 'pokrally']",[],0.0,0.0,0.0
1949,mbdata,20140123192222,KronosQuoth,"waste not, want not  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",-0.2,0,2014-01-23 19:22:22,69742.0,"['waste', 'not', ',', 'want', 'not', '#', 'kronosstar', '#', 'pokrally']","['waste', 'want', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1950,mbdata,20140123192222,KronosQuoth,non-judgment shapes reckless self-knowledge #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 19:22:22,69742.0,"['non-judgment', 'shapes', 'reckless', 'self-knowledge', '#', 'pokrally', '#', 'hi']","['non-judgment', 'shapes', 'reckless', 'self-knowledge', 'pokrally']",[],0.0,0.0,0.0
1951,mbdata,20140123192242,vetsRock,rt @kronosstar the two fresh fire units have arrived and are relieving the original responders.  #kronosstar #dancingdolphinfire #afdheroes,,,,0,"['#KronosStar', '#DancingDolphinFire', '#AFDHeroes']",0.3375,1,2014-01-23 19:22:42,69762.0,"['rt', '@', 'kronosstar', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders', '.', '#', 'kronosstar', '#', 'dancingdolphinfire', '#', 'afdheroes']","['kronosstar', 'two', 'fresh', 'fire', 'units', 'arrived', 'relieving', 'original', 'responders', 'kronosstar', 'dancingdolphinfire', 'afdheroes']",['fire'],33.33333333333333,0.0,0.0
1952,mbdata,20140123192242,vetsRock,rt @kronosstar the two fresh fire units have arrived and are relieving the original responders.  #kronosstar #dancingdolphinfire #afdheroes,,,,0,"['#KronosStar', '#DancingDolphinFire', '#AFDHeroes']",0.3375,1,2014-01-23 19:22:42,69762.0,"['rt', '@', 'kronosstar', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders', '.', '#', 'kronosstar', '#', 'dancingdolphinfire', '#', 'afdheroes']","['kronosstar', 'two', 'fresh', 'fire', 'units', 'arrived', 'relieving', 'original', 'responders', 'kronosstar', 'dancingdolphinfire', 'afdheroes']",['fire'],33.33333333333333,0.0,0.0
1953,mbdata,20140123192247,Clevvah4Evah,my hand hurts i think i have carpet tunnel #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0.0,1,2014-01-23 19:22:47,69767.0,"['my', 'hand', 'hurts', 'i', 'think', 'i', 'have', 'carpet', 'tunnel', '#', 'pok', '#', 'rally', '#', 'grammar']","['hand', 'hurts', 'think', 'carpet', 'tunnel', 'pok', 'rally', 'grammar']",[],0.0,0.0,0.0
1954,mbdata,20140123192300,lordWally,rt @anaregents viktor-e and pok party in the park!,,,,1,[],0.0,1,2014-01-23 19:23:00,69780.0,"['rt', '@', 'anaregents', 'viktor-e', 'and', 'pok', 'party', 'in', 'the', 'park', '!']","['anaregents', 'viktor-e', 'pok', 'party', 'park']",[],0.0,0.0,0.0
1955,mbdata,20140123192300,pinky,rt @abilapost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #afd #heroes #abilapost,,,,0,"['#AFD', '#heroes', '#AbilaPost']",0.2,1,2014-01-23 19:23:00,69780.0,"['rt', '@', 'abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'weary', 'early', 'arrivals', '#', 'afd', '#', 'heroes', '#', 'abilapost']","['abilapost', '2', 'fire', 'trucks', 'arrived', 'fresh', 'fire', 'figthers', 'replace', 'weary', 'early', 'arrivals', 'afd', 'heroes', 'abilapost']",['fire'],33.33333333333333,0.0,0.0
1956,mbdata,20140123192300,gardener4958,rt @abilapost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #afd #heroes #abilapost,,,,0,"['#AFD', '#heroes', '#AbilaPost']",0.2,1,2014-01-23 19:23:00,69780.0,"['rt', '@', 'abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'weary', 'early', 'arrivals', '#', 'afd', '#', 'heroes', '#', 'abilapost']","['abilapost', '2', 'fire', 'trucks', 'arrived', 'fresh', 'fire', 'figthers', 'replace', 'weary', 'early', 'arrivals', 'afd', 'heroes', 'abilapost']",['fire'],33.33333333333333,0.0,0.0
1957,mbdata,20140123192300,dtennent,rt @homelandilluminations additional fire trucks arrive. fire still out of control. #hi,,,,0,['#HI'],0.0,1,2014-01-23 19:23:00,69780.0,"['rt', '@', 'homelandilluminations', 'additional', 'fire', 'trucks', 'arrive', '.', 'fire', 'still', 'out', 'of', 'control', '.', '#', 'hi']","['homelandilluminations', 'additional', 'fire', 'trucks', 'arrive', 'fire', 'still', 'control']",['fire'],33.33333333333333,0.0,0.0
1958,mbdata,20140123192300,HomelandIlluminations,officials have announced the expansion of evacuation area. #hi,,,,0,['#HI'],0.0,1,2014-01-23 19:23:00,69780.0,"['officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area', '.', '#', 'hi']","['officials', 'announced', 'expansion', 'evacuation', 'area']","['emergency', 'fire']",16.666666666666664,22.5,0.0
1959,mbdata,20140123192300,AbilaPoliceDepartment,abila police department releases a partial license plate number for hit and run vehicle l829 #apd,,,,1,['#APD'],-0.1,0,2014-01-23 19:23:00,69780.0,"['abila', 'police', 'department', 'releases', 'a', 'partial', 'license', 'plate', 'number', 'for', 'hit', 'and', 'run', 'vehicle', 'l829', '#', 'apd']","['abila', 'police', 'department', 'releases', 'partial', 'license', 'plate', 'number', 'hit', 'run', 'vehicle', 'l829', 'apd']",['crime'],0.0,0.0,60.0
1960,mbdata,20140123192300,trapanitweets,and left!!!!!!,36.054,24.901,,1,[],0.0,1,2014-01-23 19:23:00,69780.0,"['and', 'left', '!', '!', '!', '!', '!', '!']",['left'],[],0.0,0.0,0.0
1961,ccdata,20140123192300,,fire/medics dispatched-pedestrian hit & run,,,547 N. Schaber Ave,0,[],0.0,1,2014-01-23 19:23:00,69780.0,"['fire/medics', 'dispatched-pedestrian', 'hit', '&', 'run']","['fire/medics', 'dispatched-pedestrian', 'hit', '&', 'run']",['fire'],16.666666666666664,0.0,0.0
1962,mbdata,20140123192301,rnbwBrite,rt @kronosstar a bicyclist has been hit on the 500 block of schaber.  #kronosstar,,,,1,['#KronosStar'],0.0,1,2014-01-23 19:23:01,69781.0,"['rt', '@', 'kronosstar', 'a', 'bicyclist', 'has', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', '.', '#', 'kronosstar']","['kronosstar', 'bicyclist', 'hit', '500', 'block', 'schaber', 'kronosstar']",[],0.0,0.0,0.0
1963,mbdata,20140123192301,phantomagate,rt @kronosstar a bicyclist has been hit on the 500 block of schaber.  #kronosstar,,,,1,['#KronosStar'],0.0,1,2014-01-23 19:23:01,69781.0,"['rt', '@', 'kronosstar', 'a', 'bicyclist', 'has', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', '.', '#', 'kronosstar']","['kronosstar', 'bicyclist', 'hit', '500', 'block', 'schaber', 'kronosstar']",[],0.0,0.0,0.0
1964,mbdata,20140123192301,rrWine,rt @kronosstar a bicyclist has been hit on the 500 block of schaber.  #kronosstar,,,,1,['#KronosStar'],0.0,1,2014-01-23 19:23:01,69781.0,"['rt', '@', 'kronosstar', 'a', 'bicyclist', 'has', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', '.', '#', 'kronosstar']","['kronosstar', 'bicyclist', 'hit', '500', 'block', 'schaber', 'kronosstar']",[],0.0,0.0,0.0
1965,mbdata,20140123192310,KronosQuoth,your problem isn't the problem. your reaction is the problem.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 19:23:10,69790.0,"['your', 'problem', 'is', ""n't"", 'the', 'problem', '.', 'your', 'reaction', 'is', 'the', 'problem', '.', '#', 'pokrally', '#', 'hi']","['problem', 'problem', 'reaction', 'problem', 'pokrally']",[],0.0,0.0,0.0
1966,mbdata,20140123192310,carjunkers,"this is nuts, i swear i'm getting 100s of followers from this program!! check it followers.kronos/getpeople #abila #followers",,,,1,"['#abila', '#followers']",0.0,1,2014-01-23 19:23:10,69790.0,"['this', 'is', 'nuts', ',', 'i', 'swear', 'i', ""'m"", 'getting', '100s', 'of', 'followers', 'from', 'this', 'program', '!', '!', 'check', 'it', 'followers.kronos/getpeople', '#', 'abila', '#', 'followers']","['nuts', 'swear', ""'m"", 'getting', '100s', 'followers', 'program', 'check', 'followers.kronos/getpeople', 'abila', 'followers']",[],0.0,0.0,0.0
1967,mbdata,20140123192310,KronosQuoth,things work out best for those who make the best of how things work out.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",1.0,1,2014-01-23 19:23:10,69790.0,"['things', 'work', 'out', 'best', 'for', 'those', 'who', 'make', 'the', 'best', 'of', 'how', 'things', 'work', 'out', '.', '#', 'pokrally', '#', 'hi']","['things', 'work', 'best', 'make', 'best', 'things', 'work', 'pokrally']",[],0.0,0.0,0.0
1968,mbdata,20140123192310,junkman377,i just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila,,,,1,['#abila'],0.0,1,2014-01-23 19:23:10,69790.0,"['i', 'just', 'found', 'out', 'who', 'viewed', 'my', 'profile', '!', 'find', 'whos', 'watching', 'yours', 'chirpwatch.kronos/watchme', '#', 'abila']","['found', 'viewed', 'profile', 'find', 'whos', 'watching', 'chirpwatch.kronos/watchme', 'abila']",[],0.0,0.0,0.0
1969,mbdata,20140123192333,KronosQuoth,"i find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.25,1,2014-01-23 19:23:33,69813.0,"['i', 'find', 'that', 'when', 'you', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curious', 'life', ',', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing', '.', '#', 'pokrally', '#', 'hi']","['find', 'real', 'interest', 'life', 'curious', 'life', 'sleep', 'important', 'thing', 'pokrally']",[],0.0,0.0,0.0
1970,mbdata,20140123192333,KronosQuoth,i attribute my success to this: i never gave or took any excuse.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0.125,1,2014-01-23 19:23:33,69813.0,"['i', 'attribute', 'my', 'success', 'to', 'this', ':', 'i', 'never', 'gave', 'or', 'took', 'any', 'excuse', '.', '#', 'kronosstar', '#', 'pokrally']","['attribute', 'success', ':', 'never', 'gave', 'took', 'excuse', 'kronosstar', 'pokrally']",[],0.0,0.0,0.0
1971,mbdata,20140123192333,KronosQuoth,"it's not what you look at that matters, it's what you see.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.0,1,2014-01-23 19:23:33,69813.0,"['it', ""'s"", 'not', 'what', 'you', 'look', 'at', 'that', 'matters', ',', 'it', ""'s"", 'what', 'you', 'see', '.', '#', 'pokrally', '#', 'hi']","['look', 'matters', 'see', 'pokrally']",[],0.0,0.0,0.0
1972,mbdata,20140123192333,KronosQuoth,all our dreams can come true if we have the courage to pursue them.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.35,1,2014-01-23 19:23:33,69813.0,"['all', 'our', 'dreams', 'can', 'come', 'true', 'if', 'we', 'have', 'the', 'courage', 'to', 'pursue', 'them', '.', '#', 'pokrally', '#', 'hi']","['dreams', 'come', 'true', 'courage', 'pursue', 'pokrally']",[],0.0,0.0,0.0
1973,mbdata,20140123192342,henri,rt @kronosstar the two fresh fire units have arrived and are relieving the original responders.  #kronosstar #dancingdolphinfire #afdheroes,,,,0,"['#KronosStar', '#DancingDolphinFire', '#AFDHeroes']",0.3375,1,2014-01-23 19:23:42,69822.0,"['rt', '@', 'kronosstar', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders', '.', '#', 'kronosstar', '#', 'dancingdolphinfire', '#', 'afdheroes']","['kronosstar', 'two', 'fresh', 'fire', 'units', 'arrived', 'relieving', 'original', 'responders', 'kronosstar', 'dancingdolphinfire', 'afdheroes']",['fire'],33.33333333333333,0.0,0.0
1974,ccdata,20140123192344,,crime scene investigation-request,,,547 N. Schaber Ave,0,[],0.0,1,2014-01-23 19:23:44,69824.0,"['crime', 'scene', 'investigation-request']","['crime', 'scene', 'investigation-request']",['crime'],0.0,0.0,30.0
1975,mbdata,20140123192354,AbilaPoliceDepartment,abila police department issues description of hit and run vehicle: a black van with partial license plate l829 #apd,,,,1,['#APD'],-0.13333333333333333,0,2014-01-23 19:23:54,69834.0,"['abila', 'police', 'department', 'issues', 'description', 'of', 'hit', 'and', 'run', 'vehicle', ':', 'a', 'black', 'van', 'with', 'partial', 'license', 'plate', 'l829', '#', 'apd']","['abila', 'police', 'department', 'issues', 'description', 'hit', 'run', 'vehicle', ':', 'black', 'van', 'partial', 'license', 'plate', 'l829', 'apd']",['crime'],0.0,0.0,60.0
1976,mbdata,20140123192356,KronosQuoth,"take up one idea. make that one idea your life -- think of it, dream of it, live on that idea.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.13636363636363635,1,2014-01-23 19:23:56,69836.0,"['take', 'up', 'one', 'idea', '.', 'make', 'that', 'one', 'idea', 'your', 'life', '--', 'think', 'of', 'it', ',', 'dream', 'of', 'it', ',', 'live', 'on', 'that', 'idea', '.', '#', 'pokrally', '#', 'hi']","['take', 'one', 'idea', 'make', 'one', 'idea', 'life', '--', 'think', 'dream', 'live', 'idea', 'pokrally']",[],0.0,0.0,0.0
